"x","y","objectid","stop_name","stop_lat","stop_lon","town","stop_code"
-8588652.1541,4735149.814,1437,"HUNGERFORD DR & FREDERICK AVE",39.094032,-77.153175,"Rockville","23324"
-8588672.0803,4735188.6842,1438,"HUNGERFORD DR & FREDERICK AVE",39.094303,-77.153354,"Rockville","23326"
-8588681.0972,4735038.7981,1439,"HUNGERFORD DR & @700",39.093258,-77.153435,"Rockville","23327"
-8584718.012,4720647.0185,1440,"HUNTINGTON PKW & IRVINGTON AVE",38.992847,-77.117834,"Bethesda","23328"
-8584420.121,4720567.2414,1441,"HUNTINGTON PKW & HAMPDEN LA",38.99229,-77.115158,"Bethesda","23330"
-8583969.1657,4720494.6262,1442,"HUNTINGTON PKW & MOORLAND LA",38.991783,-77.111107,"Bethesda","23332"
-8583585.7814,4720639.2842,1443,"HUNTINGTON PKW & OLD GEORGETOWN RD",38.992793,-77.107663,"Bethesda","23334"
-8583659.141,4720640.5733,1444,"HUNTINGTON PKW & OLD GEORGETOWN RD",38.992802,-77.108322,"Bethesda","23336"
-8583977.2921,4720523.2712,1445,"HUNTINGTON PKW & MOORLAND LA",38.991983,-77.11118,"Bethesda","23338"
-8584278.3,4720559.6504,1446,"HUNTINGTON PKW & HAMPDEN LA",38.992237,-77.113884,"Bethesda","23340"
-8584709.5517,4720671.2239,1447,"HUNTINGTON PKW & IRVINGTON AVE",38.993016,-77.117758,"Bethesda","23342"
-8592132.6693,4733314.1914,1448,"HURLEY AVE & WOOTTON PKWY",39.081233,-77.184441,"Rockville","23344"
-8591960.0128,4733492.8772,1449,"HURLEY AVE & NORTHCLIFFE DR",39.082479,-77.18289,"Rockville","23346"
-8591838.7858,4733605.8839,1450,"HURLEY AVE & MONET DR",39.083267,-77.181801,"Rockville","23348"
-8591682.9385,4733813.9744,1451,"HURLEY AVE & FEATHER ROCK DR",39.084718,-77.180401,"Rockville","23350"
-8591541.5628,4734100.5182,1452,"HURLEY AVE & FEATHER ROCK PL",39.086716,-77.179131,"Rockville","23352"
-8591525.0875,4734240.7814,1453,"HURLEY AVE & DUNDEE RD",39.087694,-77.178983,"Rockville","23354"
-8591416.6623,4734425.9374,1454,"HURLEY AVE & DARNESTOWN RD",39.088985,-77.178009,"Rockville","23356"
-8591464.975,4734429.3796,1455,"HURLEY AVE & DARNESTOWN RD",39.089009,-77.178443,"Rockville","23358"
-8591543.2326,4734292.5559,1456,"HURLEY AVE & DUNDEE RD",39.088055,-77.179146,"Rockville","23360"
-8575544.952,4725015.6655,1457,"IMPERIAL DR & WOODMAN AVE",39.023342,-77.035431,"Silver Spring","23362"
-8575539.9426,4725402.839,1458,"INWOOD AVE & DENNIS AVE",39.026044,-77.035386,"Silver Spring","23366"
-8575523.4673,4725790.8871,1459,"INWOOD AVE & GRIDLEY LA",39.028752,-77.035238,"Silver Spring","23368"
-8575553.4122,4726027.4776,1460,"INWOOD AVE & GLEASON ST",39.030403,-77.035507,"Silver Spring","23370"
-8575582.3553,4726281.2704,1461,"INWOOD AVE & WINDHAM LA",39.032174,-77.035767,"Silver Spring","23372"
-8575605.1758,4726475.7394,1462,"INWOOD AVE & WHEATON LA",39.033531,-77.035972,"Silver Spring","23374"
-8575624.768,4726675.8012,1463,"INWOOD AVE & ALBERTI DR",39.034927,-77.036148,"Silver Spring","23376"
-8575641.7999,4726678.0942,1464,"INWOOD AVE & ALBERTI DR",39.034943,-77.036301,"Silver Spring","23378"
-8575616.4191,4726464.2746,1465,"INWOOD AVE & WHEATON LA",39.033451,-77.036073,"Silver Spring","23380"
-8575595.0457,4726284.9964,1466,"INWOOD AVE & WINDHAM LA",39.0322,-77.035881,"Silver Spring","23382"
-8575564.8781,4726024.8981,1467,"INWOOD AVE & GLEASON ST",39.030385,-77.03561,"Silver Spring","23384"
-8575537.8275,4725799.3418,1468,"INWOOD AVE & GRIDLEY LA",39.028811,-77.035367,"Silver Spring","23386"
-8575552.967,4725454.2817,1469,"INWOOD AVE & DENNIS AVE",39.026403,-77.035503,"Silver Spring","23388"
-8575531.371,4725098.7733,1470,"INWOOD AVE & WOODMAN AVE",39.023922,-77.035309,"Silver Spring","23390"
-8585629.9412,4728873.3021,1471,"E JEFFERSON ST & MONTROSE PKW",39.050259,-77.126026,"Rockville","23392"
-8585620.813,4729299.7574,1472,"E JEFFERSON ST & MONTROSE RD",39.053234,-77.125944,"Rockville","23394"
-8585644.858,4729840.0555,1473,"E JEFFERSON ST & FEDERAL PLAZA",39.057003,-77.12616,"Rockville","23396"
-8585679.2558,4730163.1873,1474,"E JEFFERSON ST & ROLLINS AVE",39.059257,-77.126469,"Rockville","23398"
-8588388.6608,4733531.3108,1475,"E JEFFERSON ST & MARYLAND AVE",39.082747,-77.150808,"Rockville","23400"
-8588804.1052,4733597.2793,1476,"W JEFFERSON ST & ADAMS ST",39.083207,-77.15454,"Rockville","23402"
-8588794.5317,4733576.6282,1477,"W JEFFERSON ST & ADAMS ST",39.083063,-77.154454,"Rockville","23404"
-8588463.8015,4733543.9308,1478,"E JEFFERSON ST & MARYLAND AVE",39.082835,-77.151483,"Rockville","23406"
-8585683.3746,4730077.1707,1479,"E JEFFERSON ST & ROLLINS AVE",39.058657,-77.126506,"Rockville","23408"
-8585672.4653,4729817.2617,1480,"E JEFFERSON ST & LANDOW HOUSE",39.056844,-77.126408,"Rockville","23410"
-8585649.4221,4729419.7415,1481,"E JEFFERSON ST & MONTROSE RD",39.054071,-77.126201,"Rockville","23412"
-8585660.1088,4729090.8996,1482,"E JEFFERSON ST & MONTROSE RD",39.051777,-77.126297,"Rockville","23414"
-8585656.3239,4728807.2211,1483,"E JEFFERSON ST & EXECUTIVE BLVD",39.049798,-77.126263,"Rockville","23416"
-8581072.8552,4721600.3818,1484,"JONES BRIDGE RD & UNIVERSITY RD",38.999503,-77.085089,"Bethesda","23420"
-8580461.8225,4721680.5968,1485,"JONES BRIDGE RD & PLATT RIDGE DR",39.000063,-77.0796,"Chevy Chase","23424"
-8580267.0134,4721678.7347,1486,"JONES BRIDGE RD & CONNECTICUT AVE",39.00005,-77.07785,"Chevy Chase","23426"
-8580480.1903,4721705.5209,1487,"JONES BRIDGE RD & PLATT RIDGE DR",39.000237,-77.079765,"Chevy Chase","23428"
-8580823.3883,4721724.572,1488,"JONES BRIDGE RD & HAWKINS LA",39.00037,-77.082848,"Chevy Chase","23430"
-8581078.6438,4721630.4624,1489,"JONES BRIDGE RD & UNIVERSITY RD",38.999713,-77.085141,"Bethesda","23432"
-8580088.6796,4721745.3422,1490,"KENSINGTON PKW & CONNECTICUT AVE",39.000515,-77.076248,"Chevy Chase","23434"
-8579951.2,4721953.0459,1491,"KENSINGTON PKW & KENILWORTH AVE",39.001965,-77.075013,"Chevy Chase","23436"
-8579827.6354,4722162.0431,1492,"KENSINGTON PKW & INVERNESS DR",39.003424,-77.073903,"Chevy Chase","23438"
-8579845.5578,4722653.9698,1493,"KENSINGTON PKW & GLENMOOR DR",39.006858,-77.074064,"Chevy Chase","23440"
-8579805.0376,4723313.682,1494,"KENSINGTON PKW & BEXHILL DR",39.011463,-77.0737,"Chevy Chase","23442"
-8580114.8397,4723808.9599,1495,"KENSINGTON PKW & SAUL RD",39.01492,-77.076483,"Chevy Chase","23446"
-8580101.4814,4724243.3689,1496,"KENSINGTON PKW & FRANKLIN ST",39.017952,-77.076363,"Chevy Chase","23448"
-8579879.1763,4724464.4489,1497,"KENSINGTON PKW & LITTLEDALE RD",39.019495,-77.074366,"Chevy Chase","23450"
-8579692.9388,4724794.2869,1498,"KENSINGTON PKW & WASHINGTON ST",39.021797,-77.072693,"Chevy Chase","23452"
-8579604.4398,4725002.0531,1499,"KENSINGTON PKW & KENT ST",39.023247,-77.071898,"Chevy Chase","23454"
-8579558.6875,4725271.5824,1500,"KENSINGTON PKW & FREDERICK AVE",39.025128,-77.071487,"Chevy Chase","23456"
-8579634.2735,4725396.6774,1501,"KENSINGTON PKW & MONTGOMERY AVE",39.026001,-77.072166,"Chevy Chase","23458"
-8579571.4893,4725262.2684,1502,"KENSINGTON PKW & FREDERICK AVE",39.025063,-77.071602,"Chevy Chase","23460"
-8579607.2228,4725037.0156,1503,"KENSINGTON PKW & KENT ST",39.023491,-77.071923,"Chevy Chase","23462"
-8579701.1765,4724818.2156,1504,"KENSINGTON PKW & WASHINGTON ST",39.021964,-77.072767,"Chevy Chase","23464"
-8579903.5553,4724467.6011,1505,"KENSINGTON PKW & EVERETT ST",39.019517,-77.074585,"Chevy Chase","23466"
-8580113.2812,4724251.679,1506,"KENSINGTON PKW & FRANKLIN ST",39.01801,-77.076469,"Chevy Chase","23468"
-8580136.7696,4723882.8884,1507,"KENSINGTON PKW & SAUL RD",39.015436,-77.07668,"Chevy Chase","23470"
-8579938.3983,4723500.6441,1508,"KENSINGTON PKW & BEXHILL DR",39.012768,-77.074898,"Chevy Chase","23472"
-8579828.4146,4723262.1069,1509,"KENSINGTON PKW & BEXHILL DR",39.011103,-77.07391,"Chevy Chase","23474"
-8579850.0106,4722151.8724,1510,"KENSINGTON PKW & INVERNESS DR",39.003353,-77.074104,"Chevy Chase","23478"
-8579955.3189,4721986.2789,1511,"KENSINGTON PKW & KENILWORTH AVE",39.002197,-77.07505,"Chevy Chase","23480"
-8580126.083,4721723.9991,1512,"KENSINGTON PKW & CONNECTICUT AVE",39.000366,-77.076584,"Chevy Chase","23482"
-8579441.3568,4724858.7656,1513,"KENT ST & FREDERICK AVE",39.022247,-77.070433,"Chevy Chase","23484"
-8579202.0199,4724747.8625,1514,"KENT ST & WAKE ST",39.021473,-77.068283,"Chevy Chase","23486"
-8578792.6981,4724509.0093,1515,"KENT ST & STONEYBROOK DR",39.019806,-77.064606,"Chevy Chase","23488"
-8578820.4167,4724543.2537,1516,"KENT ST & STONEYBROOK DR",39.020045,-77.064855,"Chevy Chase","23490"
-8579159.9411,4724735.2534,1517,"KENT ST & WAKE ST",39.021385,-77.067905,"Chevy Chase","23492"
-8579399.0554,4724857.7626,1518,"KENT ST & FREDERICK AVE",39.02224,-77.070053,"Chevy Chase","23494"
-8579588.5211,4724940.8691,1519,"KENT ST & KENSINGTON PKWY",39.02282,-77.071755,"Chevy Chase","23496"
-8593074.4322,4736634.7335,1520,"KEY WEST AVE & SHADY GROVE RD",39.104384,-77.192901,"Rockville","23500"
-8593062.2984,4736663.4242,1521,"KEY WEST AVE & SHADY GROVE RD",39.104584,-77.192792,"Rockville","23502"
-8581027.7708,4725991.3653,1522,"KNOWLES AVE & HOWARD AVE",39.030151,-77.084684,"Chevy Chase","23504"
-8580684.0163,4725782.0025,1523,"KNOWLES AVE & KENSINGTON LIBRARY",39.02869,-77.081596,"Chevy Chase","23508"
-8580500.7844,4725673.8119,1524,"KNOWLES AVE & SUMMIT AVE",39.027935,-77.07995,"Chevy Chase","23510"
-8580216.1404,4725619.6454,1525,"KNOWLES AVE & CONNECTICUT AVE",39.027557,-77.077393,"Chevy Chase","23512"
-8580265.9002,4725650.3111,1526,"KNOWLES AVE & DETRICK AVE",39.027771,-77.07784,"Chevy Chase","23514"
-8580409.3911,4725655.8997,1527,"KNOWLES AVE & SUMMIT AVE",39.02781,-77.079129,"Chevy Chase","23516"
-8580730.6591,4725829.5781,1528,"KNOWLES AVE & KENSINGTON LIBRARY",39.029022,-77.082015,"Chevy Chase","23518"
-8580975.3394,4725980.9042,1529,"KNOWLES AVE & EWELL AVE",39.030078,-77.084213,"Chevy Chase","23522"
-8570222.3218,4725362.2868,1530,"LA GRANDE RD & CRESTHAVEN DR",39.025761,-76.987617,"Silver Spring","23524"
-8570327.4074,4725387.7931,1531,"LA GRANDE RD & LARISTON LN",39.025939,-76.988561,"Silver Spring","23526"
-8594797.4353,4743239.0414,1532,"LAKEFOREST BLV & FREDERICK AVE",39.150407,-77.208379,"Gaithersburg","23528"
-8594774.8374,4743310.6716,1533,"LAKEFOREST BLV & RUSSELL AVE",39.150906,-77.208176,"Gaithersburg","23530"
-8576828.7996,4721846.0421,1534,"LANIER DR & PORTER RD",39.001218,-77.046964,"","23532"
-8576886.9084,4721690.0507,1535,"LANIER DR & QUINTON RD",39.000129,-77.047486,"","23534"
-8577129.4736,4730794.5713,1536,"LAYHILL RD & GLENALLAN AVE",39.063661,-77.049665,"Wheaton Glenmont","23540"
-8576653.2488,4731642.6434,1537,"LAYHILL RD & BRIGGS RD",39.069576,-77.045387,"Wheaton Glenmont","23542"
-8576645.4564,4732064.4835,1538,"LAYHILL RD & MIDDLEBRIDGE DR",39.072518,-77.045317,"","23544"
-8576671.9505,4732397.5805,1539,"LAYHILL RD & HATHAWAY DR",39.074841,-77.045555,"","23546"
-8576720.3745,4732744.3112,1540,"LAYHILL RD & POPLAR RUN DR",39.077259,-77.04599,"","23548"
-8576790.7284,4733083.0233,1541,"LAYHILL RD & DECKMAN LN",39.079621,-77.046622,"","23550"
-8576819.5601,4733345.3106,1542,"LAYHILL RD & MIDDLEVALE LN",39.08145,-77.046881,"Aspen Hill","23552"
-8576753.5477,4733652.3489,1543,"LAYHILL RD & POST LN",39.083591,-77.046288,"","23554"
-8576666.6071,4733952.5126,1544,"LAYHILL RD & EASTGATE DR",39.085684,-77.045507,"","23556"
-8576570.4271,4734296.4282,1545,"LAYHILL RD & QUEENSGARD RD",39.088082,-77.044643,"","23558"
-8576587.9043,4734761.9807,1546,"LAYHILL RD & BEL PRE RD",39.091328,-77.0448,"","23560"
-8576610.1682,4734842.4434,1547,"LAYHILL RD & BAKERSFIELD CT",39.091889,-77.045,"","23562"
-8576570.7611,4734537.3769,1548,"LAYHILL RD & BEL PRE RD",39.089762,-77.044646,"","23564"
-8576630.4283,4734193.1663,1549,"LAYHILL RD & QUEENSGARD RD",39.087362,-77.045182,"","23566"
-8576719.9292,4733885.8247,1550,"LAYHILL RD & EAST GATE DR",39.085219,-77.045986,"","23568"
-8576796.6283,4733621.0854,1551,"LAYHILL RD & POST LN",39.083373,-77.046675,"","23570"
-8576831.2487,4733244.7831,1552,"LAYHILL RD & MIDDLEVALE LN",39.080749,-77.046986,"Aspen Hill","23572"
-8576798.4094,4732962.1353,1553,"LAYHILL RD & DECKMAN LN",39.078778,-77.046691,"","23574"
-8576746.3119,4732712.0467,1554,"LAYHILL RD & BARRIE CAMPUS DR",39.077034,-77.046223,"","23576"
-8576699.1124,4732343.378,1555,"LAYHILL RD & HATHAWAY DR",39.074463,-77.045799,"","23578"
-8576681.3013,4732125.137,1556,"LAYHILL RD & MIDDLEBRIDGE DR",39.072941,-77.045639,"","23580"
-8576745.644,4731507.7213,1557,"LAYHILL RD & BRIGGS RD",39.068635,-77.046217,"Wheaton Glenmont","23582"
-8576943.4587,4731072.8573,1558,"LAYHILL RD & SADDLEBROOK PARK",39.065602,-77.047994,"Wheaton Glenmont","23583"
-8577147.6187,4730847.4751,1559,"LAYHILL RD & GLENALLAN AVE",39.06403,-77.049828,"Wheaton Glenmont","23584"
-8577990.3072,4724529.9285,1560,"BRUNSWICK AVE & @10000 (VICTORY FOREST APTS)",39.019952,-77.057398,"Forest Glen","23588"
-8579939.8455,4719742.8671,1561,"LELAND ST & GLENDALE RD",38.986534,-77.074911,"Chevy Chase","23590"
-8579614.4586,4719770.6507,1562,"LELAND ST & BROOKVILLE RD",38.986728,-77.071988,"Chevy Chase","23592"
-8579186.7691,4719629.2989,1563,"LELAND ST & WOODBINE AVE",38.985741,-77.068146,"Chevy Chase","23594"
-8579016.6729,4719435.6774,1564,"LELAND ST & SUMMIT AVE",38.984389,-77.066618,"Chevy Chase","23596"
-8578812.179,4719388.7047,1565,"LELAND ST & VALE ST",38.984061,-77.064781,"Chevy Chase","23598"
-8578611.8039,4719411.1886,1566,"LELAND ST & POMANDER LA",38.984218,-77.062981,"Chevy Chase","23600"
-8578453.8416,4719539.6483,1567,"LELAND ST & BEACH DR",38.985115,-77.061562,"Chevy Chase","23602"
-8578489.4638,4719571.8709,1568,"LELAND ST & BEACH DR",38.98534,-77.061882,"Chevy Chase","23604"
-8578604.1229,4719434.2453,1569,"LELAND ST & ROLLING RD",38.984379,-77.062912,"Chevy Chase","23606"
-8578789.2472,4719398.7293,1570,"LELAND ST & VALE ST",38.984131,-77.064575,"Chevy Chase","23608"
-8579017.7861,4719448.4231,1571,"LELAND ST & SUMMIT AVE",38.984478,-77.066628,"Chevy Chase","23610"
-8579209.7009,4719681.142,1572,"LELAND ST & WOODBINE AVE",38.986103,-77.068352,"Chevy Chase","23614"
-8579618.6887,4719781.535,1573,"LELAND ST & BROOKVILLE RD",38.986804,-77.072026,"Chevy Chase","23616"
-8579862.8124,4719780.5325,1574,"LELAND ST & GLENDALE RD",38.986797,-77.074219,"Chevy Chase","23618"
-8586347.8406,4732192.2435,1575,"LEWIS AVE & ALLISON DR",39.073409,-77.132475,"Rockville","23620"
-8586520.4972,4732390.9844,1576,"LEWIS AVE & EDMONSTON DR",39.074795,-77.134026,"Rockville","23622"
-8586527.2876,4732379.5129,1577,"LEWIS AVE & EDMONSTON DR",39.074715,-77.134087,"Rockville","23624"
-8586377.7856,4732207.7296,1578,"LEWIS AVE & ALLISON DR",39.073517,-77.132744,"Rockville","23626"
-8591707.9854,4748017.2741,1579,"LEWISBERRY DR & LAUREL VALLEY LA",39.183686,-77.180626,"Montgomery Village","23628"
-8591455.4015,4748070.2682,1580,"LEWISBERRY DR & FOUNTAIN VALLEY DR",39.184055,-77.178357,"Montgomery Village","23630"
-8591197.9195,4748183.5816,1581,"LEWISBERRY DR & EAST VILLAGE AVE",39.184844,-77.176044,"Montgomery Village","23632"
-8591463.8618,4748083.6244,1582,"LEWISBERRY DR & TINDAL SPRING DR",39.184148,-77.178433,"Montgomery Village","23634"
-8591657.7803,4748046.1408,1583,"LEWISBERRY DR & DREXEL HILL CIR",39.183887,-77.180175,"Montgomery Village","23636"
-8591865.8365,4747944.8924,1584,"LEWISBERRY DR & SNOUFFER SCHOOL RD",39.183182,-77.182044,"Montgomery Village","23638"
-8570066.5859,4723894.6367,1585,"E LIGHT DR & OAKVIEW DR",39.015518,-76.986218,"Silver Spring","23640"
-8569930.2195,4723527.4351,1586,"E LIGHT DR & BRADDOCK RD",39.012955,-76.984993,"Silver Spring","23642"
-8583560.2893,4723544.9138,1587,"LINDEN AVE & LINDEN CT",39.013077,-77.107434,"Bethesda","23648"
-8583410.8985,4723697.2087,1588,"LINDEN AVE & POOKS HILL RD",39.01414,-77.106092,"Bethesda","23650"
-8583542.8121,4723569.9857,1589,"LINDEN AVE & LINDEN CT",39.013252,-77.107277,"Bethesda","23652"
-8583644.6694,4723435.7442,1590,"LINDEN AVE & BEECH AVE",39.012315,-77.108192,"Bethesda","23654"
-8577950.1209,4723255.2302,1591,"LINDEN LA & WOODSTOCK AVE",39.011055,-77.057037,"Forest Glen","23656"
-8577972.9414,4723280.4447,1592,"LINDEN LA & WOODSTOCK AVE",39.011231,-77.057242,"Forest Glen","23676"
-8601188.7325,4748285.1196,1593,"LOCBURY DR & LOCBURY CIR",39.185551,-77.265793,"Germantown","23684"
-8601252.4072,4748521.2317,1594,"LOCBURY DR & LOCBURY CT",39.187195,-77.266365,"Germantown","23686"
-8601365.9531,4748705.6442,1595,"LOCBURY DR & WATER ROW TERR",39.188479,-77.267385,"Germantown","23688"
-8601373.8568,4748691.569,1596,"LOCBURY DR & WATERS LANDING ES",39.188381,-77.267456,"Germantown","23690"
-8601296.6011,4748563.4567,1597,"LOCBURY DR & CHURCHILL RIDGE DR",39.187489,-77.266762,"Germantown","23692"
-8601204.9851,4748312.4072,1598,"LOCBURY DR & FALLING WATER CIR",39.185741,-77.265939,"Germantown","23694"
-8573010.6524,4725965.2843,1599,"LOCKRIDGE DR & LOMBARDY RD",39.029969,-77.012665,"Silver Spring","23696"
-8572900.7801,4726191.5609,1600,"LOCKRIDGE DR & GLENWILD RD",39.031548,-77.011678,"Silver Spring","23698"
-8573114.2909,4725867.2661,1601,"LOCKRIDGE DR & CAVALIER DR",39.029285,-77.013596,"Silver Spring","23700"
-8587234.723,4735099.0391,1602,"LOFSTRAND LA & SOUTHLAWN LA",39.093678,-77.140442,"Rockville","23702"
-8587268.6755,4735132.3153,1603,"LOFSTRAND LA & SOUTHLAWN DR",39.09391,-77.140747,"Rockville","23704"
-8576908.0591,4735886.3654,1604,"LONGMEAD CROSSING DR & LADYMEADE DR",39.099167,-77.047676,"","23706"
-8576823.1224,4735676.7978,1605,"LONGMEAD CROSSING DR & CHERRY LEAF LA",39.097706,-77.046913,"","23708"
-8576753.5477,4735528.3388,1606,"LONGMEAD CROSSING DR & ARGYLE CLUB LA",39.096671,-77.046288,"","23710"
-8593878.8268,4743789.2722,1607,"LOST KNIFE RD & CONTOUR RD",39.15424,-77.200127,"Gaithersburg","23712"
-8594112.4864,4744082.1284,1608,"LOST KNIFE RD & CIDER MILL APTS",39.15628,-77.202226,"Gaithersburg","23714"
-8594289.0391,4744231.1438,1609,"LOST KNIFE RD & MONTGOMERY VILLAGE AVE",39.157318,-77.203812,"Gaithersburg","23716"
-8593977.2332,4743838.5117,1610,"LOST KNIFE RD & CONTOUR RD",39.154583,-77.201011,"Gaithersburg","23718"
-8593753.9263,4743587.7232,1611,"LAKEFOREST TRANSIT CENTER & ODENDHAL AVE",39.152836,-77.199005,"Gaithersburg","23722"
-8583600.9209,4712463.8988,1612,"LOUGHBORO RD & SIBLEY HOSPITAL",38.93569,-77.107799,"Bethesda","23724"
-8583602.0341,4712483.0758,1613,"LOUGHBORO RD & SIBLEY HOSPITAL",38.935824,-77.107809,"Bethesda","23726"
-8583968.2752,4712483.7913,1614,"LOUGHBORO RD & MACARTHUR BLVD",38.935829,-77.111099,"Bethesda","23728"
-8594151.003,4738316.5763,1615,"RIO BLV & MAHOGANY DR",39.116107,-77.202572,"Rockville","23730"
-8577322.3903,4721575.8878,1616,"LYTTONSVILLE RD & CLARIDGE HOUSE DRWY",38.999332,-77.051398,"Chevy Chase","23744"
-8577350.9994,4721581.1876,1617,"LYTTONSVILLE RD & CLARIDGE HOUSE DRWY",38.999369,-77.051655,"Chevy Chase","23746"
-8592414.1963,4718223.9083,1618,"MAC ARTHUR BLV & VENDOME DR",38.975927,-77.18697,"Cabin John","23748"
-8591863.944,4718248.967,1619,"MAC ARTHUR BLV & EGGERT DR",38.976102,-77.182027,"Cabin John","23750"
-8590300.3505,4717983.2042,1620,"MAC ARTHUR BLV & PERSIMMON TREE RD",38.974246,-77.167981,"Cabin John","23752"
-8590031.2913,4718039.1913,1621,"MAC ARTHUR BLV & 81ST ST",38.974637,-77.165564,"Cabin John","23754"
-8589809.4315,4718069.6909,1622,"MAC ARTHUR BLV & 79TH PL",38.97485,-77.163571,"Cabin John","23756"
-8589571.5418,4717993.9434,1623,"MAC ARTHUR BLV & SEVEN LOCKS RD",38.974321,-77.161434,"Cabin John","23758"
-8589294.3562,4717892.2794,1624,"MAC ARTHUR BLV & WISHBONE TERR",38.973611,-77.158944,"Cabin John","23760"
-8588987.3371,4717874.8104,1625,"MAC ARTHUR BLV & TOMLINSON AVE",38.973489,-77.156186,"Cabin John","23762"
-8588663.62,4717776.1545,1626,"MAC ARTHUR BLV & 75TH ST",38.9728,-77.153278,"Cabin John","23764"
-8588339.3463,4717750.6674,1627,"MAC ARTHUR BLV & CABIN JOHN BRIDGE",38.972622,-77.150365,"Cabin John","23766"
-8587962.5298,4717776.2977,1628,"MAC ARTHUR BLV & WILSON LA",38.972801,-77.14698,"Bethesda","23768"
-8584535.2254,4713612.7193,1629,"MAC ARTHUR BLV & WINDWARD PL",38.943717,-77.116192,"Bethesda","23770"
-8584242.1211,4713353.8047,1630,"MAC ARTHUR BLV & WINDWARD PL",38.941908,-77.113559,"Bethesda","23772"
-8584074.474,4712522.5747,1631,"MAC ARTHUR BLV & NORTON ST",38.9361,-77.112053,"Bethesda","23774"
-8584058.8893,4712666.8329,1632,"MAC ARTHUR BLV & LITTLE FALLS RD",38.937108,-77.111913,"Bethesda","23776"
-8584181.452,4713326.1818,1633,"MAC ARTHUR BLV & WINDWARD PL",38.941715,-77.113014,"Bethesda","23778"
-8587991.4729,4717793.1937,1634,"MAC ARTHUR BLV & WILSON LA",38.972919,-77.14724,"Bethesda","23782"
-8588357.4914,4717767.5633,1635,"MAC ARTHUR BLV & CABIN JOHN PWKY",38.97274,-77.150528,"Cabin John","23784"
-8588632.8958,4717788.039,1636,"MAC ARTHUR BLV & 75TH ST",38.972883,-77.153002,"Cabin John","23786"
-8588979.2107,4717884.5472,1637,"MAC ARTHUR BLV & TOMLINSON AVE",38.973557,-77.156113,"Cabin John","23788"
-8589287.4544,4717910.7506,1638,"MAC ARTHUR BLV & 77TH ST",38.97374,-77.158882,"Cabin John","23790"
-8589717.259,4718054.3695,1639,"MAC ARTHUR BLV & 79TH ST",38.974743,-77.162743,"Cabin John","23794"
-8590078.2681,4718028.8817,1640,"MAC ARTHUR BLV & 81ST ST",38.974565,-77.165986,"Cabin John","23796"
-8590301.4637,4717991.7955,1641,"MAC ARTHUR BLV & PERSIMMON TREE RD",38.974306,-77.167991,"Cabin John","23798"
